"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 18, 2013","0.21","0.21","0.21","0.20","22.21M","0.00%"
"Jun 17, 2013","0.21","0.22","0.22","0.21","11.67M","0.00%"
"Jun 14, 2013","0.21","0.22","0.23","0.21","13.68M","-4.55%"
"Jun 13, 2013","0.22","0.23","0.23","0.22","26.41M","-4.35%"
"Jun 12, 2013","0.23","0.24","0.24","0.23","19.79M","0.00%"
"Jun 11, 2013","0.23","0.23","0.24","0.23","51.32M","0.00%"
"Jun 10, 2013","0.23","0.24","0.24","0.23","23.48M","0.00%"
"Jun 07, 2013","0.23","0.25","0.25","0.23","19.98M","-8.00%"
"Jun 06, 2013","0.25","0.24","0.25","0.24","25.61M","4.17%"
"Jun 05, 2013","0.24","0.23","0.24","0.23","20.11M","4.35%"
"Jun 04, 2013","0.23","0.24","0.24","0.23","9.41M","-4.17%"
"Jun 03, 2013","0.24","0.24","0.24","0.23","13.92M","0.00%"
"May 31, 2013","0.24","0.25","0.25","0.24","36.34M","-4.00%"
"May 29, 2013","0.25","0.26","0.26","0.25","28.42M","-3.85%"
"May 28, 2013","0.26","0.26","0.27","0.26","21.38M","4.00%"
"May 27, 2013","0.25","0.26","0.26","0.25","11.70M","0.00%"
"May 24, 2013","0.25","0.25","0.25","0.25","34.49M","0.00%"
"May 23, 2013","0.25","0.25","0.25","0.24","35.83M","0.00%"
"May 22, 2013","0.25","0.27","0.27","0.25","51.89M","-3.85%"
"May 21, 2013","0.26","0.26","0.27","0.26","51.41M","0.00%"
"May 20, 2013","0.26","0.24","0.26","0.24","33.56M","8.33%"
"May 17, 2013","0.24","0.23","0.24","0.23","26.36M","9.09%"
"May 16, 2013","0.22","0.24","0.24","0.22","18.90M","-8.33%"
"May 15, 2013","0.24","0.23","0.24","0.23","11.80M","4.35%"
"May 14, 2013","0.23","0.22","0.24","0.22","22.62M","4.55%"
"May 13, 2013","0.22","0.23","0.23","0.22","18.98M","-4.35%"
"May 10, 2013","0.23","0.23","0.24","0.23","27.28M","0.00%"
"May 09, 2013","0.23","0.23","0.24","0.23","11.91M","0.00%"
"May 08, 2013","0.23","0.24","0.24","0.23","11.29M","-4.17%"
"May 07, 2013","0.24","0.23","0.24","0.23","22.38M","4.35%"
"May 06, 2013","0.23","0.23","0.23","0.23","19.35M","0.00%"
"May 03, 2013","0.23","0.21","0.23","0.21","23.59M","9.52%"
"May 02, 2013","0.21","0.21","0.22","0.20","34.04M","0.00%"
"Apr 30, 2013","0.21","0.21","0.21","0.20","43.80M","0.00%"
"Apr 29, 2013","0.21","0.22","0.22","0.21","66.08M","-4.55%"
"Apr 26, 2013","0.22","0.24","0.24","0.22","22.44M","-4.35%"
"Apr 25, 2013","0.23","0.23","0.23","0.23","8.80M","0.00%"
"Apr 24, 2013","0.23","0.23","0.23","0.23","14.18M","0.00%"
"Apr 23, 2013","0.23","0.23","0.23","0.23","18.22M","0.00%"
"Apr 22, 2013","0.23","0.24","0.24","0.23","15.30M","-4.17%"
"Apr 19, 2013","0.24","0.24","0.24","0.23","9.90M","0.00%"
"Apr 18, 2013","0.24","0.24","0.24","0.23","31.67M","0.00%"
"Apr 17, 2013","0.24","0.25","0.25","0.23","30.09M","-4.00%"
"Apr 16, 2013","0.25","0.25","0.26","0.25","13.39M","0.00%"
"Apr 15, 2013","0.25","0.26","0.26","0.25","20.29M","0.00%"
"Apr 12, 2013","0.25","0.25","0.26","0.24","31.31M","0.00%"
"Apr 11, 2013","0.25","0.26","0.26","0.25","24.63M","-3.85%"
"Apr 10, 2013","0.26","0.26","0.27","0.26","23.86M","0.00%"
"Apr 09, 2013","0.26","0.26","0.26","0.26","12.88M","0.00%"
"Apr 08, 2013","0.26","0.26","0.27","0.26","10.09M","0.00%"
"Apr 05, 2013","0.26","0.27","0.27","0.25","24.04M","-3.70%"
"Apr 04, 2013","0.27","0.27","0.27","0.27","7.88M","0.00%"
"Apr 03, 2013","0.27","0.27","0.27","0.27","18.19M","0.00%"
"Apr 02, 2013","0.27","0.26","0.27","0.26","15.85M","3.85%"
"Apr 01, 2013","0.26","0.26","0.26","0.26","5.20M","0.00%"
"Mar 28, 2013","0.26","0.26","0.26","0.26","10.46M","0.00%"
"Mar 27, 2013","0.26","0.26","0.26","0.25","27.54M","0.00%"
"Mar 26, 2013","0.26","0.27","0.27","0.26","24.78M","-3.70%"
"Mar 25, 2013","0.27","0.26","0.27","0.26","10.20M","3.85%"
"Mar 22, 2013","0.26","0.27","0.27","0.26","15.32M","-3.70%"
"Mar 21, 2013","0.27","0.26","0.27","0.26","17.08M","3.85%"
"Mar 20, 2013","0.26","0.27","0.27","0.26","7.59M","0.00%"
"Mar 19, 2013","0.26","0.27","0.27","0.26","7.93M","-3.70%"
"Mar 18, 2013","0.27","0.27","0.27","0.26","14.01M","0.00%"
"Mar 15, 2013","0.27","0.28","0.28","0.26","15.96M","-3.57%"
"Mar 14, 2013","0.28","0.27","0.28","0.27","14.38M","3.70%"
"Mar 13, 2013","0.27","0.28","0.28","0.27","25.80M","-3.57%"
"Mar 12, 2013","0.28","0.28","0.29","0.28","19.52M","0.00%"
"Mar 11, 2013","0.28","0.27","0.28","0.27","12.48M","3.70%"
"Mar 08, 2013","0.27","0.28","0.28","0.27","15.00M","0.00%"
"Mar 07, 2013","0.27","0.28","0.29","0.27","36.75M","-3.57%"
"Mar 06, 2013","0.28","0.28","0.29","0.28","14.70M","0.00%"
"Mar 05, 2013","0.28","0.28","0.29","0.27","28.82M","3.70%"
"Mar 04, 2013","0.27","0.29","0.29","0.27","41.14M","-6.90%"
"Mar 01, 2013","0.29","0.29","0.29","0.29","23.36M","0.00%"
"Feb 28, 2013","0.29","0.30","0.30","0.29","166.28M","-3.33%"
"Feb 27, 2013","0.30","0.30","0.31","0.29","22.53M","0.00%"
"Feb 26, 2013","0.30","0.31","0.31","0.30","8.78M","-3.23%"
"Feb 25, 2013","0.31","0.31","0.32","0.31","17.85M","0.00%"
"Feb 22, 2013","0.31","0.31","0.32","0.31","11.48M","0.00%"
"Feb 21, 2013","0.31","0.31","0.31","0.30","19.91M","0.00%"
"Feb 20, 2013","0.31","0.32","0.32","0.30","25.35M","-3.12%"
"Feb 19, 2013","0.32","0.31","0.32","0.31","10.14M","3.23%"
"Feb 18, 2013","0.31","0.31","0.32","0.31","13.05M","-3.12%"
"Feb 15, 2013","0.32","0.32","0.33","0.32","13.77M","-3.03%"
"Feb 14, 2013","0.33","0.32","0.33","0.32","7.91M","3.13%"
"Feb 13, 2013","0.32","0.33","0.33","0.32","10.87M","-3.03%"
"Feb 08, 2013","0.33","0.33","0.34","0.32","11.79M","0.00%"
"Feb 07, 2013","0.33","0.33","0.34","0.33","32.39M","0.00%"
"Feb 06, 2013","0.33","0.34","0.34","0.33","22.58M","-2.94%"
"Feb 05, 2013","0.34","0.36","0.37","0.34","50.69M","-5.56%"
"Feb 04, 2013","0.36","0.36","0.37","0.36","21.49M","0.00%"
"Feb 01, 2013","0.36","0.35","0.37","0.35","29.98M","2.86%"
"Jan 31, 2013","0.35","0.34","0.35","0.33","25.03M","2.94%"
"Jan 30, 2013","0.34","0.35","0.35","0.34","23.46M","-2.86%"
"Jan 29, 2013","0.35","0.34","0.35","0.34","27.58M","2.94%"
"Jan 28, 2013","0.34","0.33","0.34","0.33","12.52M","3.03%"
"Jan 24, 2013","0.33","0.34","0.35","0.33","54.76M","-2.94%"
"Jan 23, 2013","0.34","0.34","0.35","0.34","42.07M","0.00%"
"Jan 22, 2013","0.34","0.35","0.35","0.34","15.25M","-2.86%"
"Jan 21, 2013","0.35","0.35","0.35","0.34","13.39M","0.00%"
"Jan 18, 2013","0.35","0.36","0.36","0.35","41.19M","-2.78%"
"Jan 17, 2013","0.36","0.37","0.37","0.36","27.14M","-2.70%"
"Jan 16, 2013","0.37","0.37","0.37","0.36","10.69M","0.00%"
"Jan 15, 2013","0.37","0.38","0.38","0.37","7.13M","0.00%"
"Jan 14, 2013","0.37","0.37","0.38","0.36","18.99M","2.78%"
"Jan 11, 2013","0.36","0.37","0.37","0.36","29.01M","-2.70%"
"Jan 10, 2013","0.37","0.37","0.38","0.37","33.76M","0.00%"
"Jan 09, 2013","0.37","0.37","0.38","0.37","20.45M","0.00%"
"Jan 08, 2013","0.37","0.38","0.38","0.37","27.70M","-2.63%"
"Jan 07, 2013","0.38","0.38","0.38","0.37","23.11M","0.00%"
"Jan 04, 2013","0.38","0.39","0.39","0.38","17.75M","-2.56%"
"Jan 03, 2013","0.39","0.37","0.40","0.37","30.78M","5.41%"
"Jan 02, 2013","0.37","0.35","0.37","0.35","23.41M","5.71%"
"Dec 28, 2012","0.35","0.35","0.36","0.35","20.68M","0.00%"
"Dec 27, 2012","0.35","0.36","0.36","0.35","11.27M","-2.78%"
"Dec 26, 2012","0.36","0.35","0.36","0.34","7.60M","2.86%"
"Dec 21, 2012","0.35","0.34","0.36","0.34","11.35M","-2.78%"
"Dec 20, 2012","0.36","0.34","0.36","0.34","26.35M","2.86%"
"Dec 19, 2012","0.35","0.35","0.35","0.35","6.45M","0.00%"
"Dec 18, 2012","0.35","0.35","0.36","0.35","13.41M","0.00%"
"Dec 17, 2012","0.35","0.35","0.35","0.34","17.36M","0.00%"
"Dec 14, 2012","0.35","0.32","0.35","0.32","25.87M","6.06%"
"Dec 13, 2012","0.33","0.33","0.33","0.32","14.17M","0.00%"
"Dec 12, 2012","0.33","0.32","0.33","0.32","11.04M","0.00%"
"Dec 11, 2012","0.33","0.33","0.33","0.32","13.54M","0.00%"
"Dec 10, 2012","0.33","0.33","0.33","0.32","7.69M","0.00%"
"Dec 07, 2012","0.33","0.32","0.33","0.32","9.40M","3.13%"
"Dec 06, 2012","0.32","0.32","0.33","0.32","13.87M","0.00%"
"Dec 05, 2012","0.32","0.33","0.33","0.32","11.34M","-3.03%"
"Dec 04, 2012","0.33","0.33","0.34","0.33","11.83M","0.00%"
"Dec 03, 2012","0.33","0.33","0.33","0.32","18.94M","3.13%"
"Nov 30, 2012","0.32","0.32","0.33","0.32","12.51M","0.00%"
"Nov 29, 2012","0.32","0.30","0.32","0.30","13.92M","6.67%"
"Nov 28, 2012","0.30","0.31","0.31","0.30","7.77M","-3.23%"
"Nov 27, 2012","0.31","0.31","0.31","0.31","10.56M","0.00%"
"Nov 26, 2012","0.31","0.31","0.31","0.30","7.57M","0.00%"
"Nov 23, 2012","0.31","0.30","0.31","0.30","9.03M","3.33%"
"Nov 22, 2012","0.30","0.30","0.31","0.30","5.99M","0.00%"
"Nov 21, 2012","0.30","0.30","0.31","0.30","13.20M","0.00%"
"Nov 19, 2012","0.30","0.31","0.31","0.30","6.40M","-3.23%"
"Nov 16, 2012","0.31","0.31","0.31","0.30","7.91M","0.00%"
"Nov 14, 2012","0.31","0.31","0.31","0.31","12.88M","0.00%"
"Nov 13, 2012","0.31","0.31","0.31","0.30","24.04M","0.00%"
"Nov 12, 2012","0.31","0.32","0.32","0.31","13.08M","-3.12%"
"Nov 09, 2012","0.32","0.33","0.33","0.32","7.64M","-3.03%"
"Nov 08, 2012","0.33","0.33","0.33","0.32","12.78M","0.00%"
"Nov 07, 2012","0.33","0.34","0.34","0.33","16.41M","-2.94%"
"Nov 06, 2012","0.34","0.34","0.34","0.33","17.11M","0.00%"
"Nov 05, 2012","0.34","0.34","0.34","0.33","11.17M","3.03%"
"Nov 01, 2012","0.33","0.33","0.33","0.32","15.70M","0.00%"
"Oct 31, 2012","0.33","0.32","0.33","0.32","11.38M","0.00%"
"Oct 30, 2012","0.33","0.33","0.33","0.32","9.97M","0.00%"
"Oct 29, 2012","0.33","0.34","0.34","0.33","5.85M","0.00%"
"Oct 26, 2012","0.33","0.34","0.34","0.33","8.00M","-2.94%"
"Oct 25, 2012","0.34","0.35","0.35","0.33","10.51M","-2.86%"
"Oct 24, 2012","0.35","0.35","0.35","0.35","9.59M","0.00%"
"Oct 23, 2012","0.35","0.35","0.35","0.35","9.29M","-2.78%"
"Oct 22, 2012","0.36","0.35","0.36","0.35","9.75M","2.86%"
"Oct 19, 2012","0.35","0.36","0.36","0.35","9.81M","-2.78%"
"Oct 18, 2012","0.36","0.36","0.37","0.36","4.38M","-2.70%"
"Oct 17, 2012","0.37","0.37","0.37","0.36","12.74M","0.00%"
"Oct 16, 2012","0.37","0.38","0.38","0.37","7.10M","-2.63%"
"Oct 15, 2012","0.38","0.37","0.38","0.37","8.12M","2.70%"
"Oct 11, 2012","0.37","0.37","0.38","0.36","9.01M","-2.63%"
"Oct 10, 2012","0.38","0.36","0.38","0.36","15.42M","8.57%"
"Oct 09, 2012","0.35","0.36","0.37","0.35","11.37M","-2.78%"
"Oct 08, 2012","0.36","0.37","0.37","0.36","11.15M","-2.70%"
"Oct 05, 2012","0.37","0.36","0.38","0.36","14.06M","2.78%"
"Oct 04, 2012","0.36","0.34","0.36","0.34","19.28M","5.88%"
"Oct 03, 2012","0.34","0.35","0.35","0.34","11.31M","-2.86%"
"Oct 02, 2012","0.35","0.35","0.35","0.34","19.73M","0.00%"
"Oct 01, 2012","0.35","0.35","0.36","0.35","8.96M","0.00%"
"Sep 28, 2012","0.35","0.37","0.37","0.35","16.44M","-2.78%"
"Sep 27, 2012","0.36","0.37","0.37","0.35","9.00M","-2.70%"
"Sep 26, 2012","0.37","0.38","0.38","0.35","24.36M","-2.63%"
"Sep 25, 2012","0.38","0.38","0.38","0.37","7.91M","0.00%"
"Sep 24, 2012","0.38","0.37","0.38","0.37","8.22M","0.00%"
"Sep 21, 2012","0.38","0.38","0.38","0.37","9.56M","0.00%"
"Sep 20, 2012","0.38","0.37","0.38","0.37","23.53M","2.70%"
"Sep 19, 2012","0.37","0.38","0.38","0.37","7.36M","0.00%"
"Sep 18, 2012","0.37","0.37","0.37","0.37","20.52M","-2.63%"
"Sep 17, 2012","0.38","0.37","0.38","0.36","7.38M","2.70%"
"Sep 14, 2012","0.37","0.38","0.38","0.37","13.91M","-2.63%"
"Sep 13, 2012","0.38","0.37","0.38","0.37","27.39M","2.70%"
"Sep 12, 2012","0.37","0.37","0.37","0.36","29.75M","0.00%"
"Sep 11, 2012","0.37","0.36","0.37","0.36","10.08M","2.78%"
"Sep 10, 2012","0.36","0.35","0.36","0.35","26.03M","2.86%"
"Sep 06, 2012","0.35","0.33","0.36","0.33","26.90M","2.94%"
"Sep 05, 2012","0.34","0.33","0.34","0.32","10.38M","3.03%"
"Sep 04, 2012","0.33","0.33","0.33","0.32","9.77M","0.00%"
"Sep 03, 2012","0.33","0.33","0.33","0.32","16.37M","0.00%"
"Aug 31, 2012","0.33","0.32","0.33","0.31","16.86M","3.13%"
"Aug 30, 2012","0.32","0.32","0.32","0.31","7.04M","0.00%"
"Aug 29, 2012","0.32","0.34","0.34","0.31","15.30M","-5.88%"
"Aug 28, 2012","0.34","0.33","0.34","0.33","6.33M","3.03%"
"Aug 27, 2012","0.33","0.32","0.34","0.32","21.83M","3.13%"
"Aug 24, 2012","0.32","0.31","0.32","0.31","18.05M","3.23%"
"Aug 23, 2012","0.31","0.31","0.32","0.31","6.44M","0.00%"
"Aug 22, 2012","0.31","0.31","0.32","0.31","9.34M","0.00%"
"Aug 21, 2012","0.31","0.32","0.32","0.31","7.71M","-3.12%"
"Aug 20, 2012","0.32","0.32","0.32","0.31","6.13M","0.00%"
"Aug 17, 2012","0.32","0.32","0.32","0.31","11.28M","0.00%"
"Aug 16, 2012","0.32","0.32","0.32","0.31","25.18M","0.00%"
"Aug 15, 2012","0.32","0.32","0.32","0.32","6.09M","0.00%"
"Aug 14, 2012","0.32","0.31","0.32","0.31","31.03M","6.67%"
"Aug 13, 2012","0.30","0.31","0.31","0.30","4.46M","-3.23%"
"Aug 10, 2012","0.31","0.32","0.32","0.31","17.49M","0.00%"
"Aug 09, 2012","0.31","0.31","0.31","0.30","12.50M","0.00%"
"Aug 08, 2012","0.31","0.31","0.32","0.30","10.18M","0.00%"
"Aug 07, 2012","0.31","0.32","0.33","0.31","17.24M","-3.12%"
"Aug 06, 2012","0.32","0.31","0.32","0.30","22.92M","3.23%"
"Aug 03, 2012","0.31","0.30","0.31","0.30","7.71M","3.33%"
"Aug 02, 2012","0.30","0.30","0.30","0.30","9.70M","0.00%"
"Aug 01, 2012","0.30","0.30","0.31","0.29","12.81M","0.00%"
"Jul 31, 2012","0.30","0.29","0.30","0.29","7.12M","3.45%"
"Jul 30, 2012","0.29","0.29","0.30","0.29","5.85M","0.00%"
"Jul 27, 2012","0.29","0.28","0.29","0.28","11.66M","3.57%"
"Jul 26, 2012","0.28","0.27","0.28","0.26","8.31M","3.70%"
"Jul 25, 2012","0.27","0.27","0.27","0.26","6.95M","0.00%"
"Jul 24, 2012","0.27","0.28","0.28","0.26","6.28M","-3.57%"
"Jul 23, 2012","0.28","0.27","0.28","0.27","6.70M","0.00%"
"Jul 20, 2012","0.28","0.28","0.28","0.28","5.48M","0.00%"
"Jul 19, 2012","0.28","0.27","0.28","0.27","39.37M","3.70%"
"Jul 18, 2012","0.27","0.26","0.27","0.26","3.97M","3.85%"
"Jul 17, 2012","0.26","0.26","0.27","0.26","9.54M","-3.70%"
"Jul 16, 2012","0.27","0.27","0.27","0.27","12.95M","0.00%"
"Jul 13, 2012","0.27","0.27","0.27","0.27","4.59M","0.00%"
"Jul 12, 2012","0.27","0.26","0.27","0.26","4.39M","3.85%"
"Jul 11, 2012","0.26","0.27","0.27","0.26","5.97M","-3.70%"
"Jul 10, 2012","0.27","0.28","0.28","0.27","3.87M","-3.57%"
"Jul 06, 2012","0.28","0.27","0.28","0.27","6.89M","0.00%"
"Jul 05, 2012","0.28","0.28","0.28","0.27","6.26M","0.00%"
"Jul 04, 2012","0.28","0.28","0.28","0.27","3.46M","0.00%"
"Jul 03, 2012","0.28","0.27","0.28","0.26","10.90M","3.70%"
"Jul 02, 2012","0.27","0.27","0.27","0.27","5.82M","0.00%"
"Jun 29, 2012","0.27","0.26","0.27","0.26","11.28M","3.85%"
"Jun 28, 2012","0.26","0.26","0.26","0.25","13.53M","0.00%"
"Jun 27, 2012","0.26","0.27","0.27","0.26","9.32M","-3.70%"
"Jun 26, 2012","0.27","0.28","0.28","0.27","14.58M","-3.57%"
"Jun 25, 2012","0.28","0.28","0.28","0.27","10.89M","0.00%"
"Jun 22, 2012","0.28","0.29","0.29","0.28","11.28M","0.00%"
"Jun 21, 2012","0.28","0.29","0.29","0.28","3.16M","-3.45%"
"Jun 20, 2012","0.29","0.30","0.30","0.28","8.91M","-3.33%"
"Jun 19, 2012","0.30","0.29","0.30","0.29","7.39M","3.45%"
"Jun 18, 2012","0.29","0.29","0.29","0.29","10.15M","0.00%"
"Jun 15, 2012","0.29","0.29","0.29","0.28","7.68M","0.00%"
"Jun 14, 2012","0.29","0.28","0.29","0.28","5.01M","3.57%"
"Jun 13, 2012","0.28","0.28","0.30","0.28","8.33M","0.00%"
"Jun 12, 2012","0.28","0.27","0.28","0.27","7.95M","3.70%"
"Jun 11, 2012","0.27","0.27","0.27","0.27","20.92M","3.85%"
"Jun 08, 2012","0.26","0.26","0.27","0.26","6.95M","0.00%"
"Jun 06, 2012","0.26","0.26","0.27","0.26","9.08M","0.00%"
"Jun 05, 2012","0.26","0.26","0.26","0.25","17.35M","0.00%"
"Jun 04, 2012","0.26","0.26","0.27","0.26","11.31M","0.00%"
"Jun 01, 2012","0.26","0.26","0.27","0.26","8.98M","-3.70%"
"May 31, 2012","0.27","0.27","0.28","0.26","18.28M","0.00%"
"May 30, 2012","0.27","0.27","0.28","0.27","9.64M","-3.57%"
"May 29, 2012","0.28","0.28","0.29","0.27","10.13M","0.00%"
"May 28, 2012","0.28","0.27","0.28","0.27","20.97M","3.70%"
"May 25, 2012","0.27","0.25","0.27","0.25","21.38M","8.00%"
"May 24, 2012","0.25","0.27","0.27","0.25","15.27M","-3.85%"
"May 23, 2012","0.26","0.26","0.26","0.25","18.49M","0.00%"
"May 22, 2012","0.26","0.27","0.27","0.26","29.10M","0.00%"
"May 21, 2012","0.26","0.26","0.27","0.26","44.52M","0.00%"
"May 18, 2012","0.26","0.28","0.28","0.26","42.32M","-7.14%"
"May 17, 2012","0.28","0.29","0.29","0.28","8.82M","-3.45%"
"May 16, 2012","0.29","0.30","0.31","0.29","20.77M","-3.33%"
"May 15, 2012","0.30","0.33","0.33","0.29","46.16M","-9.09%"
"May 14, 2012","0.33","0.34","0.34","0.33","17.53M","-5.71%"
"May 11, 2012","0.35","0.36","0.36","0.34","10.74M","-2.78%"
"May 10, 2012","0.36","0.36","0.36","0.35","4.65M","0.00%"
"May 09, 2012","0.36","0.35","0.36","0.35","11.86M","0.00%"
"May 08, 2012","0.36","0.35","0.36","0.35","5.19M","0.00%"
"May 07, 2012","0.36","0.34","0.36","0.34","14.40M","2.86%"
"May 04, 2012","0.35","0.35","0.36","0.34","22.09M","0.00%"
"May 03, 2012","0.35","0.34","0.35","0.34","17.27M","2.94%"
"May 02, 2012","0.34","0.33","0.34","0.33","19.00M","3.03%"
"Apr 30, 2012","0.33","0.33","0.33","0.32","9.53M","0.00%"
"Apr 27, 2012","0.33","0.32","0.33","0.32","13.14M","3.13%"
"Apr 26, 2012","0.32","0.33","0.33","0.31","16.99M","-3.03%"
"Apr 25, 2012","0.33","0.33","0.34","0.32","15.57M","0.00%"
"Apr 24, 2012","0.33","0.33","0.33","0.33","11.29M","0.00%"
"Apr 23, 2012","0.33","0.34","0.34","0.33","18.89M","-2.94%"
"Apr 20, 2012","0.34","0.36","0.36","0.34","13.03M","-5.56%"
"Apr 19, 2012","0.36","0.36","0.37","0.35","18.16M","0.00%"
"Apr 18, 2012","0.36","0.36","0.36","0.35","16.43M","0.00%"
"Apr 17, 2012","0.36","0.36","0.37","0.36","14.13M","0.00%"
"Apr 16, 2012","0.36","0.36","0.36","0.35","18.24M","2.86%"
"Apr 13, 2012","0.35","0.35","0.36","0.34","6.89M","0.00%"
"Apr 12, 2012","0.35","0.34","0.35","0.34","9.37M","6.06%"
"Apr 11, 2012","0.33","0.35","0.35","0.33","11.11M","-2.94%"
"Apr 10, 2012","0.34","0.34","0.34","0.33","10.79M","0.00%"
"Apr 09, 2012","0.34","0.35","0.35","0.33","16.08M","-2.86%"
"Apr 05, 2012","0.35","0.35","0.36","0.35","10.34M","-2.78%"
"Apr 04, 2012","0.36","0.35","0.36","0.35","8.29M","0.00%"
"Apr 03, 2012","0.36","0.35","0.36","0.35","16.48M","0.00%"
"Apr 02, 2012","0.36","0.35","0.36","0.34","25.30M","5.88%"
"Mar 30, 2012","0.34","0.34","0.35","0.33","17.47M","0.00%"
"Mar 29, 2012","0.34","0.34","0.34","0.33","26.22M","0.00%"
"Mar 28, 2012","0.34","0.34","0.35","0.33","22.40M","0.00%"
"Mar 27, 2012","0.34","0.35","0.36","0.34","26.31M","-2.86%"
"Mar 26, 2012","0.35","0.35","0.35","0.35","22.76M","2.94%"
"Mar 23, 2012","0.34","0.33","0.35","0.32","84.04M","3.03%"
"Mar 22, 2012","0.33","0.33","0.33","0.33","18.10M","0.00%"
"Mar 21, 2012","0.33","0.33","0.34","0.33","14.99M","0.00%"
"Mar 20, 2012","0.33","0.33","0.34","0.33","9.47M","0.00%"
"Mar 19, 2012","0.33","0.33","0.34","0.33","6.87M","0.00%"
"Mar 16, 2012","0.33","0.34","0.34","0.33","13.36M","-2.94%"
"Mar 15, 2012","0.34","0.34","0.35","0.33","8.82M","0.00%"
"Mar 14, 2012","0.34","0.35","0.35","0.34","26.77M","-2.86%"
"Mar 13, 2012","0.35","0.35","0.36","0.35","28.00M","0.00%"
"Mar 12, 2012","0.35","0.36","0.36","0.35","23.29M","-2.78%"
"Mar 09, 2012","0.36","0.36","0.37","0.35","39.29M","0.00%"
"Mar 08, 2012","0.36","0.35","0.37","0.35","66.44M","2.86%"
"Mar 07, 2012","0.35","0.33","0.35","0.33","30.91M","2.94%"
"Mar 06, 2012","0.34","0.33","0.34","0.32","14.44M","0.00%"
"Mar 05, 2012","0.34","0.34","0.35","0.33","12.97M","-2.86%"
"Mar 02, 2012","0.35","0.34","0.35","0.34","19.84M","2.94%"
"Mar 01, 2012","0.34","0.34","0.34","0.34","12.03M","0.00%"
"Feb 29, 2012","0.34","0.34","0.34","0.33","16.23M","0.00%"
"Feb 28, 2012","0.34","0.34","0.34","0.33","17.35M","0.00%"
"Feb 27, 2012","0.34","0.33","0.34","0.32","29.63M","0.00%"
"Feb 24, 2012","0.34","0.32","0.35","0.32","103.83M","6.25%"
"Feb 23, 2012","0.32","0.30","0.32","0.30","65.26M","6.67%"
"Feb 22, 2012","0.30","0.30","0.30","0.29","19.01M","3.45%"
"Feb 17, 2012","0.29","0.29","0.30","0.29","29.01M","0.00%"
"Feb 16, 2012","0.29","0.29","0.30","0.29","23.71M","0.00%"
"Feb 15, 2012","0.29","0.29","0.30","0.29","33.29M","0.00%"
"Feb 14, 2012","0.29","0.29","0.29","0.28","27.04M","0.00%"
"Feb 13, 2012","0.29","0.29","0.29","0.29","21.41M","0.00%"
"Feb 10, 2012","0.29","0.28","0.29","0.28","35.11M","0.00%"
"Feb 09, 2012","0.29","0.29","0.29","0.28","49.14M","3.57%"
"Feb 08, 2012","0.28","0.29","0.29","0.28","21.30M","-3.45%"
"Feb 07, 2012","0.29","0.28","0.29","0.28","35.88M","3.57%"
"Feb 06, 2012","0.28","0.29","0.29","0.28","71.73M","-3.45%"
"Feb 03, 2012","0.29","0.31","0.31","0.28","157.36M","-3.33%"
"Feb 02, 2012","0.30","0.30","0.31","0.30","21.13M","0.00%"
"Feb 01, 2012","0.30","0.29","0.30","0.29","27.70M","3.45%"
"Jan 31, 2012","0.29","0.29","0.29","0.29","22.11M","0.00%"
"Jan 30, 2012","0.29","0.29","0.29","0.29","28.72M","-3.33%"
"Jan 27, 2012","0.30","0.29","0.30","0.29","31.24M","3.45%"
"Jan 26, 2012","0.29","0.28","0.29","0.28","54.34M","3.57%"
"Jan 24, 2012","0.28","0.28","0.28","0.28","9.89M","0.00%"
"Jan 23, 2012","0.28","0.28","0.28","0.28","12.29M","0.00%"
"Jan 20, 2012","0.28","0.28","0.28","0.28","23.44M","0.00%"
"Jan 19, 2012","0.28","0.28","0.28","0.27","14.67M","0.00%"
"Jan 18, 2012","0.28","0.28","0.28","0.27","37.64M","0.00%"
"Jan 17, 2012","0.28","0.28","0.28","0.27","18.38M","3.70%"
"Jan 16, 2012","0.27","0.27","0.28","0.27","13.19M","0.00%"
"Jan 13, 2012","0.27","0.27","0.27","0.26","18.92M","0.00%"
"Jan 12, 2012","0.27","0.27","0.27","0.27","31.68M","0.00%"
"Jan 11, 2012","0.27","0.27","0.27","0.26","17.72M","3.85%"
"Jan 10, 2012","0.26","0.27","0.27","0.26","16.45M","-3.70%"
"Jan 09, 2012","0.27","0.27","0.27","0.26","13.60M","0.00%"
"Jan 06, 2012","0.27","0.26","0.27","0.26","19.29M","3.85%"
"Jan 05, 2012","0.26","0.26","0.26","0.26","7.02M","0.00%"
"Jan 04, 2012","0.26","0.27","0.27","0.26","19.01M","-3.70%"
"Jan 03, 2012","0.27","0.27","0.27","0.27","23.39M","0.00%"
"Jan 02, 2012","0.27","0.27","0.27","0.27","8.68M","-3.57%"
"Dec 29, 2011","0.28","0.27","0.28","0.26","15.44M","3.70%"
"Dec 28, 2011","0.27","0.27","0.27","0.26","18.08M","0.00%"
"Dec 27, 2011","0.27","0.27","0.27","0.27","8.62M","0.00%"
"Dec 26, 2011","0.27","0.27","0.27","0.27","9.13M","0.00%"
"Dec 23, 2011","0.27","0.26","0.27","0.26","33.45M","3.85%"
"Dec 22, 2011","0.26","0.29","0.29","0.26","54.81M","-7.14%"
"Dec 21, 2011","0.28","0.30","0.30","0.28","19.46M","-6.67%"
